GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BFU001,BFU002,BGM001
"G4804290","1930","Texas","480","Stephens","4290","Stephens",1240,2036,3930
"G4804310","1930","Texas","480","Sterling","4310","Sterling",93,96,335
"G4804330","1930","Texas","480","Stonewall","4330","Stonewall",153,161,1245
"G4804350","1930","Texas","480","Sutton","4350","Sutton",225,208,607
"G4804370","1930","Texas","480","Swisher","4370","Swisher",468,341,1613
"G4804390","1930","Texas","480","Tarrant","4390","Tarrant",21570,24516,44583
"G4804410","1930","Texas","480","Taylor","4410","Taylor",3410,3996,8891
"G4804430","1930","Texas","480","Terrell","4430","Terrell",189,297,595
"G4804450","1930","Texas","480","Terry","4450","Terry",254,275,1845
"G4804470","1930","Texas","480","Throckmorton","4470","Throckmorton",270,305,1177
"G4804490","1930","Texas","480","Titus","4490","Titus",582,598,3507
"G4804510","1930","Texas","480","Tom Green","4510","Tom Green",3572,3669,8061
"G4804530","1930","Texas","480","Travis","4530","Travis",6378,7261,16503
"G4804550","1930","Texas","480","Trinity","4550","Trinity",566,933,2990
"G4804570","1930","Texas","480","Tyler","4570","Tyler",428,1128,2546
"G4804590","1930","Texas","480","Upshur","4590","Upshur",505,480,4877
"G4804610","1930","Texas","480","Upton","4610","Upton",497,963,1510
"G4804630","1930","Texas","480","Uvalde","4630","Uvalde",1030,1097,2866
"G4804650","1930","Texas","480","Val Verde","4650","Val Verde",1530,1430,3244
"G4804670","1930","Texas","480","Van Zandt","4670","Van Zandt",833,1149,6995
"G4804690","1930","Texas","480","Victoria","4690","Victoria",1149,1353,4477
"G4804710","1930","Texas","480","Walker","4710","Walker",673,1193,3930
"G4804730","1930","Texas","480","Waller","4730","Waller",556,498,2501
"G4804750","1930","Texas","480","Ward","4750","Ward",252,564,1092
"G4804770","1930","Texas","480","Washington","4770","Washington",1095,976,6003
"G4804790","1930","Texas","480","Webb","4790","Webb",3481,4328,8811
"G4804810","1930","Texas","480","Wharton","4810","Wharton",1103,1743,6699
"G4804830","1930","Texas","480","Wheeler","4830","Wheeler",784,905,3349
"G4804850","1930","Texas","480","Wichita","4850","Wichita",6590,9798,16978
"G4804870","1930","Texas","480","Wilbarger","4870","Wilbarger",1514,1991,5514
"G4804890","1930","Texas","480","Willacy","4890","Willacy",290,569,2204
"G4804910","1930","Texas","480","Williamson","4910","Williamson",2661,2425,9973
"G4804930","1930","Texas","480","Wilson","4930","Wilson",558,556,3600
"G4804950","1930","Texas","480","Winkler","4950","Winkler",704,1327,1970
"G4804970","1930","Texas","480","Wise","4970","Wise",981,995,4427
"G4804990","1930","Texas","480","Wood","4990","Wood",918,1003,5235
"G4805010","1930","Texas","480","Yoakum","5010","Yoakum",14,8,261
"G4805030","1930","Texas","480","Young","5030","Young",1295,1789,4443
"G4805050","1930","Texas","480","Zapata","5050","Zapata",171,101,573
"G4805070","1930","Texas","480","Zavala","5070","Zavala",724,637,1850
"G4900010","1930","Utah","490","Beaver","0010","Beaver",425,406,1135
"G4900030","1930","Utah","490","Box Elder","0030","Box Elder",1321,802,3691
"G4900050","1930","Utah","490","Cache","0050","Cache",2857,1360,5912
"G4900070","1930","Utah","490","Carbon","0070","Carbon",904,2684,3659
"G4900090","1930","Utah","490","Daggett","0090","Daggett",10,23,89
"G4900110","1930","Utah","490","Davis","0110","Davis",819,422,2975
"G4900130","1930","Utah","490","Duchesne","0130","Duchesne",327,274,1685
"G4900150","1930","Utah","490","Emery","0150","Emery",687,366,1424
"G4900170","1930","Utah","490","Garfield","0170","Garfield",580,122,882
"G4900190","1930","Utah","490","Grand","0190","Grand",116,180,412
"G4900210","1930","Utah","490","Iron","0210","Iron",707,517,1434
"G4900230","1930","Utah","490","Juab","0230","Juab",1088,713,1969
"G4900250","1930","Utah","490","Kane","0250","Kane",251,87,408
"G4900270","1930","Utah","490","Millard","0270","Millard",694,396,2078
"G4900290","1930","Utah","490","Morgan","0290","Morgan",129,164,515
"G4900310","1930","Utah","490","Piute","0310","Piute",168,68,405
"G4900330","1930","Utah","490","Rich","0330","Rich",100,37,363
"G4900350","1930","Utah","490","Salt Lake","0350","Salt Lake",21576,20939,40161
"G4900370","1930","Utah","490","San Juan","0370","San Juan",205,57,717
"G4900390","1930","Utah","490","Sanpete","0390","Sanpete",2416,537,3521
"G4900410","1930","Utah","490","Sevier","0410","Sevier",1408,487,2311
"G4900430","1930","Utah","490","Summit","0430","Summit",816,756,1999
"G4900450","1930","Utah","490","Tooele","0450","Tooele",846,854,2017
"G4900470","1930","Utah","490","Uintah","0470","Uintah",344,433,1913
"G4900490","1930","Utah","490","Utah","0490","Utah",4636,2632,10001
"G4900510","1930","Utah","490","Wasatch","0510","Wasatch",548,332,1147
"G4900530","1930","Utah","490","Washington","0530","Washington",710,377,1449
"G4900550","1930","Utah","490","Wayne","0550","Wayne",203,42,383
"G4900570","1930","Utah","490","Weber","0570","Weber",5839,4775,11133
"G5000010","1930","Vermont","500","Addison","0010","Addison",1256,1148,4367
"G5000030","1930","Vermont","500","Bennington","0030","Bennington",2520,2319,5428
"G5000050","1930","Vermont","500","Caledonia","0050","Caledonia",1961,2654,5697
"G5000070","1930","Vermont","500","Chittenden","0070","Chittenden",4206,4854,9529
"G5000090","1930","Vermont","500","Essex","0090","Essex",536,581,1529
"G5000110","1930","Vermont","500","Franklin","0110","Franklin",2425,2207,6518
"G5000130","1930","Vermont","500","Grand Isle","0130","Grand Isle",235,172,912
"G5000150","1930","Vermont","500","Lamoille","0150","Lamoille",799,607,2533
"G5000170","1930","Vermont","500","Orange","0170","Orange",1243,851,4123
"G5000190","1930","Vermont","500","Orleans","0190","Orleans",1619,1678,4952
"G5000210","1930","Vermont","500","Rutland","0210","Rutland",4974,4656,10524
"G5000230","1930","Vermont","500","Washington","0230","Washington",3837,4125,8702
"G5000250","1930","Vermont","500","Windham","0250","Windham",2471,2648,5905
"G5000270","1930","Vermont","500","Windsor","0270","Windsor",3622,3073,8736
"G5100010","1930","Virginia","510","Accomack","0010","Accomack",2911,2774,8809
"G5100030","1930","Virginia","510","Albemarle","0030","Albemarle",1252,1130,5548
"G5100050","1930","Virginia","510","Alleghany","0050","Alleghany",1235,2078,3723
"G5100070","1930","Virginia","510","Amelia","0070","Amelia",129,170,1826
"G5100090","1930","Virginia","510","Amherst","0090","Amherst",782,657,3561
"G5100110","1930","Virginia","510","Appomattox","0110","Appomattox",182,216,1691
"G5100130","1930","Virginia","510","Arlington","0130","Arlington",4580,1800,6336
"G5100150","1930","Virginia","510","Augusta","0150","Augusta",2580,2185,7807
"G5100170","1930","Virginia","510","Bath","0170","Bath",374,534,1599
"G5100190","1930","Virginia","510","Bedford","0190","Bedford",900,1036,5965
"G5100210","1930","Virginia","510","Bland","0210","Bland",146,273,1182
"G5100230","1930","Virginia","510","Botetourt","0230","Botetourt",814,793,3217
"G5100250","1930","Virginia","510","Brunswick","0250","Brunswick",463,596,3838
"G5100270","1930","Virginia","510","Buchanan","0270","Buchanan",128,433,2795
"G5100290","1930","Virginia","510","Buckingham","0290","Buckingham",491,392,2710
"G5100310","1930","Virginia","510","Campbell","0310","Campbell",926,1075,4448
"G5100330","1930","Virginia","510","Caroline","0330","Caroline",378,308,3034
"G5100350","1930","Virginia","510","Carroll","0350","Carroll",500,601,4553
"G5100360","1930","Virginia","510","Charles City","0360","Charles City",246,127,940
"G5100370","1930","Virginia","510","Charlotte","0370","Charlotte",327,475,3128
"G5100410","1930","Virginia","510","Chesterfield","0410","Chesterfield",2349,1663,5349
"G5100430","1930","Virginia","510","Clarke","0430","Clarke",377,300,1562
"G5100450","1930","Virginia","510","Craig","0450","Craig",116,134,804
"G5100470","1930","Virginia","510","Culpeper","0470","Culpeper",750,621,2768
"G5100490","1930","Virginia","510","Cumberland","0490","Cumberland",235,154,1509
"G5100510","1930","Virginia","510","Dickenson","0510","Dickenson",247,1005,2843
"G5100530","1930","Virginia","510","Dinwiddie","0530","Dinwiddie",426,467,3011
"G5100550","1930","Virginia","510","Elizabeth City","0550","Elizabeth City",1977,1693,3868
"G5100570","1930","Virginia","510","Essex","0570","Essex",150,116,1521
"G5100590","1930","Virginia","510","Fairfax","0590","Fairfax",2649,1384,5513
"G5100610","1930","Virginia","510","Fauquier","0610","Fauquier",1056,906,4423
"G5100630","1930","Virginia","510","Floyd","0630","Floyd",87,128,2461
"G5100650","1930","Virginia","510","Fluvanna","0650","Fluvanna",179,208,1584
"G5100670","1930","Virginia","510","Franklin","0670","Franklin",453,472,4680
"G5100690","1930","Virginia","510","Frederick","0690","Frederick",547,498,2958
"G5100710","1930","Virginia","510","Giles","0710","Giles",524,625,2492
"G5100730","1930","Virginia","510","Gloucester","0730","Gloucester",979,217,2470
"G5100750","1930","Virginia","510","Goochland","0750","Goochland",237,184,1560
"G5100770","1930","Virginia","510","Grayson","0770","Grayson",609,744,4057
"G5100790","1930","Virginia","510","Greene","0790","Greene",115,132,1125
"G5100810","1930","Virginia","510","Greensville","0810","Greensville",429,695,2642
"G5100830","1930","Virginia","510","Halifax","0830","Halifax",1136,1239,7859
"G5100850","1930","Virginia","510","Hanover","0850","Hanover",722,577,3561
"G5100870","1930","Virginia","510","Henrico","0870","Henrico",3639,1615,6403
"G5100890","1930","Virginia","510","Henry","0890","Henry",537,1225,3754
"G5100910","1930","Virginia","510","Highland","0910","Highland",120,100,913
"G5100930","1930","Virginia","510","Isle Of Wight","0930","Isle Of Wight",544,844,2756
"G5100950","1930","Virginia","510","James City","0950","James City",198,156,855
"G5100970","1930","Virginia","510","King And Queen","0970","King And Queen",76,67,1554
"G5100990","1930","Virginia","510","King George","0990","King George",122,156,1225
"G5101010","1930","Virginia","510","King William","1010","King William",371,410,1658
"G5101030","1930","Virginia","510","Lancaster","1030","Lancaster",787,259,1976
"G5101050","1930","Virginia","510","Lee","1050","Lee",991,2151,5952
"G5101070","1930","Virginia","510","Loudoun","1070","Loudoun",1281,1047,4501
"G5101090","1930","Virginia","510","Louisa","1090","Louisa",705,401,3027
"G5101110","1930","Virginia","510","Lunenburg","1110","Lunenburg",421,394,2839
"G5101130","1930","Virginia","510","Madison","1130","Madison",277,184,1846
"G5101150","1930","Virginia","510","Matthews","1150","Matthews",442,130,1910
"G5101170","1930","Virginia","510","Mecklenburg","1170","Mecklenburg",776,988,6352
"G5101190","1930","Virginia","510","Middlesex","1190","Middlesex",380,165,1745
"G5101210","1930","Virginia","510","Montgomery","1210","Montgomery",1486,1102,4258
"G5101230","1930","Virginia","510","Nansemond","1230","Nansemond",1040,1035,4587
"G5101250","1930","Virginia","510","Nelson","1250","Nelson",478,524,3219
"G5101270","1930","Virginia","510","New Kent","1270","New Kent",244,193,888
"G5101290","1930","Virginia","510","Norfolk","1290","Norfolk",2864,2141,6676
"G5101310","1930","Virginia","510","Northampton","1310","Northampton",888,1699,4016
"G5101330","1930","Virginia","510","Northumberland","1330","Northumberland",665,289,2376
"G5101350","1930","Virginia","510","Nottoway","1350","Nottoway",920,738,3007
"G5101370","1930","Virginia","510","Orange","1370","Orange",756,654,2629
"G5101390","1930","Virginia","510","Page","1390","Page",988,699,3245
"G5101410","1930","Virginia","510","Patrick","1410","Patrick",149,199,3108
"G5101430","1930","Virginia","510","Pittsylvania","1430","Pittsylvania",1665,2595,11595
"G5101450","1930","Virginia","510","Powhatan","1450","Powhatan",166,166,1150
"G5101470","1930","Virginia","510","Prince Edward","1470","Prince Edward",627,607,2980
"G5101490","1930","Virginia","510","Prince George","1490","Prince George",497,599,2085
"G5101510","1930","Virginia","510","Princess Anne","1510","Princess Anne",962,923,3575
"G5101530","1930","Virginia","510","Prince William","1530","Prince William",924,949,2838
"G5101550","1930","Virginia","510","Pulaski","1550","Pulaski",1341,1492,3921
"G5101570","1930","Virginia","510","Rappahannock","1570","Rappahannock",145,198,1581
"G5101590","1930","Virginia","510","Richmond","1590","Richmond",146,147,1430
"G5101610","1930","Virginia","510","Roanoke","1610","Roanoke",3425,1998,7092
"G5101630","1930","Virginia","510","Rockbridge","1630","Rockbridge",1225,1151,4448
"G5101650","1930","Virginia","510","Rockingham","1650","Rockingham",1588,1210,6470
"G5101670","1930","Virginia","510","Russell","1670","Russell",508,1533,4975
"G5101690","1930","Virginia","510","Scott","1690","Scott",461,533,4815
"G5101710","1930","Virginia","510","Shenandoah","1710","Shenandoah",1549,867,4834
"G5101730","1930","Virginia","510","Smyth","1730","Smyth",1087,1547,4708
"G5101750","1930","Virginia","510","Southampton","1750","Southampton",668,1033,5182
"G5101770","1930","Virginia","510","Spotsylvania","1770","Spotsylvania",298,257,2118
"G5101790","1930","Virginia","510","Stafford","1790","Stafford",329,202,1755
"G5101810","1930","Virginia","510","Surry","1810","Surry",309,309,1593
"G5101830","1930","Virginia","510","Sussex","1830","Sussex",416,542,2492
"G5101850","1930","Virginia","510","Tazewell","1850","Tazewell",1529,2792,6270
"G5101870","1930","Virginia","510","Warren","1870","Warren",567,559,1809
"G5101890","1930","Virginia","510","Warwick","1890","Warwick",791,745,1760
"G5101910","1930","Virginia","510","Washington","1910","Washington",1511,1460,6978
"G5101930","1930","Virginia","510","Westmoreland","1930","Westmoreland",420,233,1841
"G5101950","1930","Virginia","510","Wise","1950","Wise",2333,5652,9742
"G5101970","1930","Virginia","510","Wythe","1970","Wythe",1006,1062,4236
"G5101990","1930","Virginia","510","York","1990","York",877,221,1791
"G5105100","1930","Virginia","510","Alexandria City","5100","Alexandria City",2775,2932,5452
"G5105200","1930","Virginia","510","Bristol City","5200","Bristol City",976,968,1878
"G5105300","1930","Virginia","510","Buena Vista City","5300","Buena Vista City",443,395,780
"G5105400","1930","Virginia","510","Charlottesville City","5400","Charlottesville City",1810,1849,3323
"G5105600","1930","Virginia","510","Clifton Forge City","5600","Clifton Forge City",847,721,1423
"G5105900","1930","Virginia","510","Danville City","5900","Danville City",2333,2715,4743
"G5106300","1930","Virginia","510","Fredericksburg City","6300","Fredericksburg City",716,813,1427
"G5106500","1930","Virginia","510","Hampton City","6500","Hampton City",948,825,1666
"G5106600","1930","Virginia","510","Harrisonburg City","6600","Harrisonburg City",858,851,1577
"G5106700","1930","Virginia","510","Hopewell City","6700","Hopewell City",558,1834,2123
"G5106800","1930","Virginia","510","Lynchburg City","6800","Lynchburg City",4101,5084,8216
"G5106900","1930","Virginia","510","Martinsville City","6900","Martinsville City",688,777,1390
"G5107000","1930","Virginia","510","Newport News City","7000","Newport News City",2771,5697,6876
"G5107100","1930","Virginia","510","Norfolk City","7100","Norfolk City",10470,20928,25654
"G5107300","1930","Virginia","510","Petersburg City","7300","Petersburg City",2151,5077,6756
"G5107400","1930","Virginia","510","Portsmouth City","7400","Portsmouth City",4106,7064,10207
"G5107500","1930","Virginia","510","Radford City","7500","Radford City",715,653,1306
"G5107600","1930","Virginia","510","Richmond City","7600","Richmond City",14804,29609,34713
"G5107700","1930","Virginia","510","Roanoke City","7700","Roanoke City",7348,8323,13179
"G5107805","1930","Virginia","510","South Norfolk City","7805","South Norfolk City",930,856,1663
"G5107900","1930","Virginia","510","Staunton City","7900","Staunton City",1155,1234,2201
"G5108000","1930","Virginia","510","Suffolk City","8000","Suffolk City",992,1513,2291
"G5108300","1930","Virginia","510","Williamsburg City","8300","Williamsburg City",271,312,578
"G5108400","1930","Virginia","510","Winchester City","8400","Winchester City",1256,1346,2484
"G5300010","1930","Washington","530","Adams","0010","Adams",527,427,1787
"G5300030","1930","Washington","530","Asotin","0030","Asotin",990,588,2151
"G5300050","1930","Washington","530","Benton","0050","Benton",545,575,2883
"G5300070","1930","Washington","530","Chelan","0070","Chelan",2596,2890,7788
"G5300090","1930","Washington","530","Clallam","0090","Clallam",2323,2235,5252
"G5300110","1930","Washington","530","Clark","0110","Clark",3767,3073,10250
"G5300130","1930","Washington","530","Columbia","0130","Columbia",517,319,1391
