GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1990,B21AB1990,B21AC1990,B21AD1990,B21AE1990,B21AF1990,B21AG1990,B21AH1990,B21AI1990,B21AJ1990
"G1700730","1990","Illinois","17","170","Henry County","073","0730","Henry County",24382,323,36,230,,25587,334,27,240,
"G1700750","1990","Illinois","17","170","Iroquois County","075","0750","Iroquois County",14594,86,17,217,,15560,78,26,209,
"G1700770","1990","Illinois","17","170","Jackson County","077","0770","Jackson County",26850,2979,57,1510,,25141,3363,52,1115,
"G1700790","1990","Illinois","17","170","Jasper County","079","0790","Jasper County",5169,0,8,7,,5405,1,3,16,
"G1700810","1990","Illinois","17","170","Jefferson County","081","0810","Jefferson County",16748,892,33,82,,18108,1032,23,102,
"G1700830","1990","Illinois","17","170","Jersey County","083","0830","Jersey County",9915,69,23,27,,10431,27,20,27,
"G1700850","1990","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess County",10706,6,9,27,,11026,8,11,28,
"G1700870","1990","Illinois","17","170","Johnson County","087","0870","Johnson County",5492,1035,16,21,,4738,11,10,24,
"G1700890","1990","Illinois","17","170","Kane County","089","0890","Kane County",132638,9320,330,15285,,137037,9686,290,12885,
"G1700910","1990","Illinois","17","170","Kankakee County","091","0910","Kankakee County",38896,6788,74,806,,41298,7611,76,706,
"G1700930","1990","Illinois","17","170","Kendall County","093","0930","Kendall County",18995,112,30,584,,19024,98,43,527,
"G1700950","1990","Illinois","17","170","Knox County","095","0950","Knox County",25229,1773,53,576,,27184,1087,32,459,
"G1700970","1990","Illinois","17","170","Lake County","097","0970","Lake County",227162,17723,680,15740,,223504,17048,518,14043,
"G1700990","1990","Illinois","17","170","LaSalle County","099","0990","La Salle County",50309,880,95,952,,53496,273,111,797,
"G1701010","1990","Illinois","17","170","Lawrence County","101","1010","Lawrence County",7378,68,17,13,,8381,83,14,18,
"G1701030","1990","Illinois","17","170","Lee County","103","1030","Lee County",16024,928,46,327,,16506,294,38,229,
"G1701050","1990","Illinois","17","170","Livingston County","105","1050","Livingston County",17734,1593,28,364,,18817,522,34,209,
"G1701070","1990","Illinois","17","170","Logan County","107","1070","Logan County",14208,1049,24,158,,15015,242,13,89,
"G1701090","1990","Illinois","17","170","McDonough County","109","1090","McDonough County",16321,623,29,534,,16671,631,36,399,
"G1701110","1990","Illinois","17","170","McHenry County","111","1110","McHenry County",89064,166,166,2162,,89831,144,133,1575,
"G1701130","1990","Illinois","17","170","McLean County","113","1130","McLean County",57693,2679,96,1167,,63364,2884,107,1190,
"G1701150","1990","Illinois","17","170","Macon County","115","1150","Macon County",49004,6441,66,341,,53193,7694,91,376,
"G1701170","1990","Illinois","17","170","Macoupin County","117","1170","Macoupin County",22523,182,46,65,,24554,197,48,64,
"G1701190","1990","Illinois","17","170","Madison County","119","1190","Madison County",110742,7403,323,1097,,119475,8733,360,1105,
"G1701210","1990","Illinois","17","170","Marion County","121","1210","Marion County",18890,697,56,134,,20757,822,50,155,
"G1701230","1990","Illinois","17","170","Marshall County","123","1230","Marshall County",6158,7,12,20,,6594,10,18,27,
"G1701250","1990","Illinois","17","170","Mason County","125","1250","Mason County",7884,4,10,24,,8296,4,17,30,
"G1701270","1990","Illinois","17","170","Massac County","127","1270","Massac County",6498,393,21,16,,7306,477,16,25,
"G1701290","1990","Illinois","17","170","Menard County","129","1290","Menard County",5342,7,15,10,,5759,2,14,15,
"G1701310","1990","Illinois","17","170","Mercer County","131","1310","Mercer County",8321,20,19,30,,8834,10,14,42,
"G1701330","1990","Illinois","17","170","Monroe County","133","1330","Monroe County",10945,10,25,48,,11317,3,28,46,
"G1701350","1990","Illinois","17","170","Montgomery County","135","1350","Montgomery County",14633,520,31,110,,15323,39,18,54,
"G1701370","1990","Illinois","17","170","Morgan County","137","1370","Morgan County",16566,941,32,153,,17995,569,16,125,
"G1701390","1990","Illinois","17","170","Moultrie County","139","1390","Moultrie County",6613,2,9,3,,7271,6,13,13,
"G1701410","1990","Illinois","17","170","Ogle County","141","1410","Ogle County",21933,45,50,476,,22962,21,37,433,
"G1701430","1990","Illinois","17","170","Peoria County","143","1430","Peoria County",73858,11665,154,1834,,80440,13227,158,1491,
"G1701450","1990","Illinois","17","170","Perry County","145","1450","Perry County",10068,181,10,34,,10833,218,16,52,
"G1701470","1990","Illinois","17","170","Piatt County","147","1470","Piatt County",7548,4,10,8,,7960,4,6,8,
"G1701490","1990","Illinois","17","170","Pike County","149","1490","Pike County",8417,6,11,23,,9082,2,13,23,
"G1701510","1990","Illinois","17","170","Pope County","151","1510","Pope County",2069,253,6,12,,2003,13,9,8,
"G1701530","1990","Illinois","17","170","Pulaski County","153","1530","Pulaski County",2392,1104,3,9,,2640,1362,5,8,
"G1701550","1990","Illinois","17","170","Putnam County","155","1550","Putnam County",2819,5,2,51,,2797,4,5,47,
"G1701570","1990","Illinois","17","170","Randolph County","157","1570","Randolph County",15928,2382,32,83,,15604,470,22,62,
"G1701590","1990","Illinois","17","170","Richland County","159","1590","Richland County",7852,10,10,25,,8590,7,14,37,
"G1701610","1990","Illinois","17","170","Rock Island County","161","1610","Rock Island County",63813,5237,171,2298,,69615,5251,183,2155,
"G1701630","1990","Illinois","17","170","St. Clair County","163","1630","St. Clair County",91259,32623,293,1356,,96607,38652,292,1770,
"G1701650","1990","Illinois","17","170","Saline County","165","1650","Saline County",11886,547,30,57,,13566,384,36,45,
"G1701670","1990","Illinois","17","170","Sangamon County","167","1670","Sangamon County",76330,6632,149,860,,85683,7732,141,859,
"G1701690","1990","Illinois","17","170","Schuyler County","169","1690","Schuyler County",3640,2,5,4,,3839,0,4,4,
"G1701710","1990","Illinois","17","170","Scott County","171","1710","Scott County",2694,0,2,2,,2940,1,4,1,
"G1701730","1990","Illinois","17","170","Shelby County","173","1730","Shelby County",10918,9,13,15,,11272,5,14,15,
"G1701750","1990","Illinois","17","170","Stark County","175","1750","Stark County",3118,1,5,11,,3378,7,3,11,
"G1701770","1990","Illinois","17","170","Stephenson County","177","1770","Stephenson County",21500,1479,27,198,,23024,1602,31,191,
"G1701790","1990","Illinois","17","170","Tazewell County","179","1790","Tazewell County",59445,97,110,297,,63194,89,111,349,
"G1701810","1990","Illinois","17","170","Union County","181","1810","Union County",8399,75,20,82,,8914,47,14,68,
"G1701830","1990","Illinois","17","170","Vermilion County","183","1830","Vermilion County",38052,4144,96,694,,40904,3697,69,601,
"G1701850","1990","Illinois","17","170","Wabash County","185","1850","Wabash County",6203,23,5,60,,6752,17,6,45,
"G1701870","1990","Illinois","17","170","Warren County","187","1870","Warren County",8980,180,11,81,,9650,176,9,94,
"G1701890","1990","Illinois","17","170","Washington County","189","1890","Washington County",7237,20,16,12,,7619,26,15,20,
"G1701910","1990","Illinois","17","170","Wayne County","191","1910","Wayne County",8241,1,12,31,,8900,8,19,29,
"G1701930","1990","Illinois","17","170","White County","193","1930","White County",7718,21,20,19,,8679,20,17,28,
"G1701950","1990","Illinois","17","170","Whiteside County","195","1950","Whiteside County",27747,236,38,1314,,29388,181,47,1235,
"G1701970","1990","Illinois","17","170","Will County","197","1970","Will County",150541,19567,362,7881,,152879,18794,330,6959,
"G1701990","1990","Illinois","17","170","Williamson County","199","1990","Williamson County",26862,690,57,174,,29273,457,55,165,
"G1702010","1990","Illinois","17","170","Winnebago County","201","2010","Winnebago County",107922,10945,338,3410,,114517,12311,313,3157,
"G1702030","1990","Illinois","17","170","Woodford County","203","2030","Woodford County",15836,29,23,67,,16552,35,31,80,
"G1800010","1990","Indiana","18","180","Adams County","001","0010","Adams County",14953,25,18,237,,15577,11,24,250,
"G1800030","1990","Indiana","18","180","Allen County","003","0030","Allen County",128255,14235,433,2873,,135831,16079,459,2671,
"G1800050","1990","Indiana","18","180","Bartholomew County","005","0050","Bartholomew County",29947,520,47,407,,31827,485,50,374,
"G1800070","1990","Indiana","18","180","Benton County","007","0070","Benton County",4595,3,7,13,,4794,3,9,17,
"G1800090","1990","Indiana","18","180","Blackford County","009","0090","Blackford County",6788,3,20,16,,7190,4,24,22,
"G1800110","1990","Indiana","18","180","Boone County","011","0110","Boone County",18208,47,45,75,,19606,36,45,85,
"G1800130","1990","Indiana","18","180","Brown County","013","0130","Brown County",6986,8,25,23,,6982,5,22,29,
"G1800150","1990","Indiana","18","180","Carroll County","015","0150","Carroll County",9166,13,9,25,,9554,6,13,23,
"G1800170","1990","Indiana","18","180","Cass County","017","0170","Cass County",18105,199,64,76,,19660,131,74,104,
"G1800190","1990","Indiana","18","180","Clark County","019","0190","Clark County",39335,2210,92,276,,42954,2493,100,317,
"G1800210","1990","Indiana","18","180","Clay County","021","0210","Clay County",11766,48,25,10,,12756,65,16,19,
"G1800230","1990","Indiana","18","180","Clinton County","023","0230","Clinton County",14793,18,22,116,,15864,18,29,114,
"G1800250","1990","Indiana","18","180","Crawford County","025","0250","Crawford County",4898,5,13,2,,4970,4,13,9,
"G1800270","1990","Indiana","18","180","Daviess County","027","0270","Daviess County",13248,53,15,12,,14124,46,11,24,
"G1800290","1990","Indiana","18","180","Dearborn County","029","0290","Dearborn County",18848,122,26,30,,19592,130,27,60,
"G1800310","1990","Indiana","18","180","Decatur County","031","0310","Decatur County",11546,22,11,68,,11898,17,8,75,
"G1800330","1990","Indiana","18","180","DeKalb County","033","0330","De Kalb County",17149,19,52,91,,17860,18,39,96,
"G1800350","1990","Indiana","18","180","Delaware County","035","0350","Delaware County",52942,3237,148,500,,58290,3930,126,486,
"G1800370","1990","Indiana","18","180","Dubois County","037","0370","Dubois County",17895,16,17,34,,18571,17,13,53,
"G1800390","1990","Indiana","18","180","Elkhart County","039","0390","Elkhart County",71607,3411,221,1152,,74898,3695,232,982,
"G1800410","1990","Indiana","18","180","Fayette County","041","0410","Fayette County",12321,207,21,42,,13141,228,16,39,
"G1800430","1990","Indiana","18","180","Floyd County","043","0430","Floyd County",29372,1192,42,112,,32043,1450,50,143,
"G1800450","1990","Indiana","18","180","Fountain County","045","0450","Fountain County",8559,3,19,22,,9167,1,6,31,
"G1800470","1990","Indiana","18","180","Franklin County","047","0470","Franklin County",9643,5,26,19,,9853,5,8,21,
"G1800490","1990","Indiana","18","180","Fulton County","049","0490","Fulton County",9013,74,28,38,,9542,77,19,49,
"G1800510","1990","Indiana","18","180","Gibson County","051","0510","Gibson County",14950,298,18,59,,16196,298,20,74,
"G1800530","1990","Indiana","18","180","Grant County","053","0530","Grant County",32590,2439,154,521,,35227,2608,144,486,
"G1800550","1990","Indiana","18","180","Greene County","055","0550","Greene County",14681,3,23,51,,15567,7,24,54,
"G1800570","1990","Indiana","18","180","Hamilton County","057","0570","Hamilton County",52246,356,76,600,,54518,320,87,733,
"G1800590","1990","Indiana","18","180","Hancock County","059","0590","Hancock County",22224,22,37,120,,22949,22,22,131,
"G1800610","1990","Indiana","18","180","Harrison County","061","0610","Harrison County",14702,62,28,25,,14939,62,30,42,
"G1800630","1990","Indiana","18","180","Hendricks County","063","0630","Hendricks County",37245,634,83,172,,37274,51,74,184,
"G1800650","1990","Indiana","18","180","Henry County","065","0650","Henry County",22802,224,39,57,,24644,250,39,84,
"G1800670","1990","Indiana","18","180","Howard County","067","0670","Howard County",36132,2039,103,360,,39288,2359,123,423,
"G1800690","1990","Indiana","18","180","Huntington County","069","0690","Huntington County",16951,28,69,120,,18061,24,85,89,
"G1800710","1990","Indiana","18","180","Jackson County","071","0710","Jackson County",18053,71,31,131,,19236,67,35,106,
"G1800730","1990","Indiana","18","180","Jasper County","073","0730","Jasper County",12176,89,27,61,,12483,22,33,69,
"G1800750","1990","Indiana","18","180","Jay County","075","0750","Jay County",10354,17,13,66,,10959,13,19,71,
"G1800770","1990","Indiana","18","180","Jefferson County","077","0770","Jefferson County",14224,180,25,96,,14957,183,33,99,
"G1800790","1990","Indiana","18","180","Jennings County","079","0790","Jennings County",11548,111,15,28,,11799,98,16,46,
"G1800810","1990","Indiana","18","180","Johnson County","081","0810","Johnson County",41810,542,79,319,,44645,303,60,351,
"G1800830","1990","Indiana","18","180","Knox County","083","0830","Knox County",18980,255,32,125,,20127,231,37,97,
"G1800850","1990","Indiana","18","180","Kosciusko County","085","0850","Kosciusko County",31361,176,57,392,,32697,133,61,417,
"G1800870","1990","Indiana","18","180","LaGrange County","087","0870","Lagrange County",14522,31,32,125,,14634,13,27,93,
"G1800890","1990","Indiana","18","180","Lake County","089","0890","Lake County",162520,53200,411,11938,,171683,63488,454,11900,
"G1800910","1990","Indiana","18","180","LaPorte County","091","0910","La Porte County",48312,5554,148,469,,47974,4026,111,472,
"G1800930","1990","Indiana","18","180","Lawrence County","093","0930","Lawrence County",20621,49,42,40,,21915,60,46,63,
"G1800950","1990","Indiana","18","180","Madison County","095","0950","Madison County",58159,5218,177,378,,61575,4652,122,388,
"G1800970","1990","Indiana","18","180","Marion County","097","0970","Marion County",294287,78253,775,5284,,320752,91401,923,5484,
"G1800990","1990","Indiana","18","180","Marshall County","099","0990","Marshall County",20375,42,38,255,,21133,34,34,271,
"G1801010","1990","Indiana","18","180","Martin County","101","1010","Martin County",5089,7,7,8,,5232,5,7,14,
"G1801030","1990","Indiana","18","180","Miami County","103","1030","Miami County",17115,596,287,176,,17669,519,284,251,
"G1801050","1990","Indiana","18","180","Monroe County","105","1050","Monroe County",49635,1364,119,1532,,53117,1471,97,1643,
"G1801070","1990","Indiana","18","180","Montgomery County","107","1070","Montgomery County",16823,117,32,125,,17148,84,36,71,
"G1801090","1990","Indiana","18","180","Morgan County","109","1090","Morgan County",27328,6,66,42,,28307,3,71,97,
"G1801110","1990","Indiana","18","180","Newton County","111","1110","Newton County",6611,2,16,35,,6825,7,23,32,
"G1801130","1990","Indiana","18","180","Noble County","113","1130","Noble County",18436,39,46,143,,19020,19,37,137,
"G1801150","1990","Indiana","18","180","Ohio County","115","1150","Ohio County",2559,17,4,4,,2696,24,4,7,
"G1801170","1990","Indiana","18","180","Orange County","117","1170","Orange County",8844,76,21,16,,9369,51,19,13,
"G1801190","1990","Indiana","18","180","Owen County","119","1190","Owen County",8461,28,22,11,,8706,16,24,13,
"G1801210","1990","Indiana","18","180","Parke County","121","1210","Parke County",7413,36,16,12,,7809,82,26,16,
"G1801230","1990","Indiana","18","180","Perry County","123","1230","Perry County",9396,206,21,25,,9423,4,11,21,
"G1801250","1990","Indiana","18","180","Pike County","125","1250","Pike County",6142,2,8,4,,6327,1,8,17,
"G1801270","1990","Indiana","18","180","Porter County","127","1270","Porter County",61794,231,128,891,,64535,223,115,1015,
"G1801290","1990","Indiana","18","180","Posey County","129","1290","Posey County",12643,140,18,33,,12945,143,20,26,
"G1801310","1990","Indiana","18","180","Pulaski County","131","1310","Pulaski County",6156,33,10,28,,6353,32,11,20,
"G1801330","1990","Indiana","18","180","Putnam County","133","1330","Putnam County",14695,679,50,117,,14501,147,27,99,
