GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BV2001,BV2002,BV2003,BV2004,BV2005,BV2006
"G5100450","1940","Virginia","510","Craig","0450","Craig",1896,1823,32,18,0,0
"G5100470","1940","Virginia","510","Culpeper","0470","Culpeper",4566,4585,2151,2063,0,0
"G5100490","1940","Virginia","510","Cumberland","0490","Cumberland",1608,1516,2286,2095,0,0
"G5100510","1940","Virginia","510","Dickenson","0510","Dickenson",10753,9964,344,204,1,0
"G5100530","1940","Virginia","510","Dinwiddie","0530","Dinwiddie",3357,3091,6078,5640,0,0
"G5100550","1940","Virginia","510","Elizabeth City","0550","Elizabeth City",16538,8737,3686,3313,9,0
"G5100570","1940","Virginia","510","Essex","0570","Essex",1734,1655,1871,1746,0,0
"G5100590","1940","Virginia","510","Fairfax","0590","Fairfax",18717,15695,4159,2354,4,0
"G5100610","1940","Virginia","510","Fauquier","0610","Fauquier",7531,7375,3096,3036,1,0
"G5100630","1940","Virginia","510","Floyd","0630","Floyd",5778,5687,272,230,0,0
"G5100650","1940","Virginia","510","Fluvanna","0650","Fluvanna",2213,2099,1428,1347,0,1
"G5100670","1940","Virginia","510","Franklin","0670","Franklin",11340,10804,1934,1786,0,0
"G5100690","1940","Virginia","510","Frederick","0690","Frederick",6990,6602,217,198,1,0
"G5100710","1940","Virginia","510","Giles","0710","Giles",7226,6876,275,258,0,0
"G5100730","1940","Virginia","510","Gloucester","0730","Gloucester",3190,3178,1659,1521,0,0
"G5100750","1940","Virginia","510","Goochland","0750","Goochland",2082,1972,2393,2005,2,0
"G5100770","1940","Virginia","510","Grayson","0770","Grayson",10500,10594,421,401,0,0
"G5100790","1940","Virginia","510","Greene","0790","Greene",2269,2164,371,414,0,0
"G5100810","1940","Virginia","510","Greensville","0810","Greensville",2988,2965,4404,4509,0,0
"G5100830","1940","Virginia","510","Halifax","0830","Halifax",11554,11255,9224,9238,0,0
"G5100850","1940","Virginia","510","Hanover","0850","Hanover",6030,5903,3559,3007,1,0
"G5100870","1940","Virginia","510","Henrico","0870","Henrico",17038,17944,3327,3646,4,1
"G5100890","1940","Virginia","510","Henry","0890","Henry",9876,9416,3597,3592,0,0
"G5100910","1940","Virginia","510","Highland","0910","Highland",2452,2337,45,41,0,0
"G5100930","1940","Virginia","510","Isle Of Wight","0930","Isle Of Wight",3278,3208,3508,3387,0,0
"G5100950","1940","Virginia","510","James City","0950","James City",1381,1357,1139,1030,0,0
"G5100970","1940","Virginia","510","King And Queen","0970","King And Queen",1678,1586,1936,1738,9,7
"G5100990","1940","Virginia","510","King George","0990","King George",1893,1716,950,867,4,1
"G5101010","1940","Virginia","510","King William","1010","King William",2047,1947,1970,1825,32,34
"G5101030","1940","Virginia","510","Lancaster","1030","Lancaster",2571,2421,1987,1807,0,0
"G5101050","1940","Virginia","510","Lee","1050","Lee",19474,19176,381,264,1,0
"G5101070","1940","Virginia","510","Loudoun","1070","Loudoun",8196,7996,2125,1969,3,2
