GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AZ8AA1980,AZ8AB1980,AZ8AC1980,AZ8AD1980,AZ8AE1980,AZ8AF1980,AZ8AG1980,AZ8AH1980,AZ8AI1980,AZ8AJ1980
"G4801830","1980","Texas","48","480","Gregg County","183","1830","GREGG",39044,8316,191,353,,40647,9514,206,350,
"G4801850","1980","Texas","48","480","Grimes County","185","1850","GRIMES",4591,1732,0,0,,4845,2037,0,0,
"G4801870","1980","Texas","48","480","Guadalupe County","187","1870","GUADALUPE",19484,1436,55,39,,20422,1656,43,130,
"G4801890","1980","Texas","48","480","Hale County","189","1890","HALE",14084,960,50,63,,14912,897,86,84,
"G4801910","1980","Texas","48","480","Hall County","191","1910","HALL",2264,204,0,0,,2549,224,0,0,
"G4801930","1980","Texas","48","480","Hamilton County","193","1930","HAMILTON",3875,0,0,7,,4152,0,0,26,
"G4801950","1980","Texas","48","480","Hansford County","195","1950","HANSFORD",2837,0,19,14,,2902,0,30,17,
"G4801970","1980","Texas","48","480","Hardeman County","197","1970","HARDEMAN",2606,241,0,0,,2998,279,0,0,
"G4801990","1980","Texas","48","480","Hardin County","199","1990","HARDIN",18049,1985,27,0,,18426,2106,22,0,
"G4802010","1980","Texas","48","480","Harris County","201","2010","HARRIS",855681,224845,3520,25916,,852220,247306,3324,23850,
"G4802030","1980","Texas","48","480","Harrison County","203","2030","HARRISON",17032,7671,101,39,,18191,8782,64,54,
"G4802050","1980","Texas","48","480","Hartley County","205","2050","HARTLEY",1879,0,0,0,,1954,0,0,0,
"G4802070","1980","Texas","48","480","Haskell County","207","2070","HASKELL",3218,154,20,0,,3342,189,14,33,
"G4802090","1980","Texas","48","480","Hays County","209","2090","HAYS",16639,598,54,55,,17492,616,36,22,
"G4802110","1980","Texas","48","480","Hemphill County","211","2110","HEMPHILL",2568,0,0,0,,2453,0,0,0,
"G4802130","1980","Texas","48","480","Henderson County","213","2130","HENDERSON",18292,2129,42,11,,19312,2495,66,46,
"G4802150","1980","Texas","48","480","Hidalgo County","215","2150","HIDALGO",115556,240,167,159,,124759,305,161,258,
"G4802170","1980","Texas","48","480","Hill County","217","2170","HILL",10051,1156,52,22,,11340,1397,53,49,
"G4802190","1980","Texas","48","480","Hockley County","219","2190","HOCKLEY",9858,443,109,22,,9680,493,98,12,
"G4802210","1980","Texas","48","480","Hood County","221","2210","HOOD",8668,0,0,19,,8758,0,0,49,
"G4802230","1980","Texas","48","480","Hopkins County","223","2230","HOPKINS",10781,1166,32,0,,11641,1386,26,0,
"G4802250","1980","Texas","48","480","Houston County","225","2250","HOUSTON",7459,4114,59,0,,6915,3099,13,0,
"G4802270","1980","Texas","48","480","Howard County","227","2270","HOWARD",12921,667,35,93,,13727,647,86,123,
"G4802290","1980","Texas","48","480","Hudspeth County","229","2290","HUDSPETH",1316,0,0,0,,1206,0,0,0,
"G4802310","1980","Texas","48","480","Hunt County","231","2310","HUNT",22791,3222,91,89,,24373,3804,50,66,
"G4802330","1980","Texas","48","480","Hutchinson County","233","2330","HUTCHINSON",12219,446,212,67,,12381,327,165,84,
"G4802350","1980","Texas","48","480","Irion County","235","2350","IRION",646,0,0,0,,677,0,0,0,
"G4802370","1980","Texas","48","480","Jack County","237","2370","JACK",3497,48,0,0,,3721,26,0,0,
"G4802390","1980","Texas","48","480","Jackson County","239","2390","JACKSON",5472,670,0,0,,5635,721,0,0,
"G4802410","1980","Texas","48","480","Jasper County","241","2410","JASPER",12045,2836,33,0,,12660,3106,28,0,
"G4802430","1980","Texas","48","480","Jeff Davis County","243","2430","JEFF DAVIS",748,0,0,0,,767,0,0,0,
"G4802450","1980","Texas","48","480","Jefferson County","245","2450","JEFFERSON",85102,33317,200,1597,,88837,37511,248,1333,
"G4802470","1980","Texas","48","480","Jim Hogg County","247","2470","JIM HOGG",2346,0,0,0,,2506,0,0,0,
"G4802490","1980","Texas","48","480","Jim Wells County","249","2490","JIM WELLS",16103,114,42,10,,16632,113,20,35,
"G4802510","1980","Texas","48","480","Johnson County","251","2510","JOHNSON",31382,820,134,53,,33006,981,64,131,
"G4802530","1980","Texas","48","480","Jones County","253","2530","JONES",6985,317,30,25,,7643,383,0,59,
"G4802550","1980","Texas","48","480","Karnes County","255","2550","KARNES",5564,173,0,0,,5879,172,0,0,
"G4802570","1980","Texas","48","480","Kaufman County","257","2570","KAUFMAN",14841,3483,31,57,,15743,3913,35,50,
"G4802590","1980","Texas","48","480","Kendall County","259","2590","KENDALL",4700,0,42,28,,5173,0,18,10,
"G4802610","1980","Texas","48","480","Kenedy County","261","2610","KENEDY",225,0,0,0,,234,0,0,0,
"G4802630","1980","Texas","48","480","Kent County","263","2630","KENT",542,0,0,0,,523,0,0,0,
"G4802650","1980","Texas","48","480","Kerr County","265","2650","KERR",12436,326,50,37,,14008,413,47,41,
"G4802670","1980","Texas","48","480","Kimble County","267","2670","KIMBLE",1894,0,0,0,,2031,0,0,0,
"G4802690","1980","Texas","48","480","King County","269","2690","KING",182,0,0,0,,184,0,0,0,
"G4802710","1980","Texas","48","480","Kinney County","271","2710","KINNEY",914,44,0,0,,918,36,0,0,
"G4802730","1980","Texas","48","480","Kleberg County","273","2730","KLEBERG",14186,685,48,281,,13740,645,61,289,
"G4802750","1980","Texas","48","480","Knox County","275","2750","KNOX",2041,177,0,0,,2251,200,0,0,
"G4802770","1980","Texas","48","480","Lamar County","277","2770","LAMAR",17020,2945,102,32,,18451,3330,110,93,
"G4802790","1980","Texas","48","480","Lamb County","279","2790","LAMB",6694,539,42,0,,7344,615,18,0,
"G4802810","1980","Texas","48","480","Lampasas County","281","2810","LAMPASAS",5244,69,27,15,,5624,121,29,42,
"G4802830","1980","Texas","48","480","La Salle County","283","2830","LA SALLE",2256,0,0,0,,2363,0,0,0,
"G4802850","1980","Texas","48","480","Lavaca County","285","2850","LAVACA",8146,662,30,0,,8731,784,19,0,
"G4802870","1980","Texas","48","480","Lee County","287","2870","LEE",4546,880,0,0,,4339,887,0,0,
"G4802890","1980","Texas","48","480","Leon County","289","2890","LEON",3604,897,0,0,,3976,1010,0,0,
"G4802910","1980","Texas","48","480","Liberty County","291","2910","LIBERTY",19760,3313,85,61,,20040,3453,55,89,
"G4802930","1980","Texas","48","480","Limestone County","293","2930","LIMESTONE",6914,2147,10,12,,8156,2552,25,32,
"G4802950","1980","Texas","48","480","Lipscomb County","295","2950","LIPSCOMB",1820,0,0,0,,1843,0,0,0,
"G4802970","1980","Texas","48","480","Live Oak County","297","2970","LIVE OAK",4492,0,29,0,,4566,0,14,0,
"G4802990","1980","Texas","48","480","Llano County","299","2990","LLANO",4718,0,72,0,,5065,0,43,0,
"G4803010","1980","Texas","48","480","Loving County","301","3010","LOVING",0,0,0,0,,0,0,0,0,
"G4803030","1980","Texas","48","480","Lubbock County","303","3030","LUBBOCK",85917,7536,342,838,,87416,7802,287,1042,
"G4803050","1980","Texas","48","480","Lynn County","305","3050","LYNN",3236,189,0,0,,3435,88,0,0,
"G4803070","1980","Texas","48","480","McCulloch County","307","3070","MCCULLOCH",3634,96,0,0,,4109,119,0,0,
"G4803090","1980","Texas","48","480","McLennan County","309","3090","MCLENNAN",65691,12702,216,197,,69439,14538,203,288,
"G4803110","1980","Texas","48","480","McMullen County","311","3110","MCMULLEN",0,0,0,0,,0,0,0,0,
"G4803130","1980","Texas","48","480","Madison County","313","3130","MADISON",3959,1682,50,0,,3404,957,0,0,
"G4803150","1980","Texas","48","480","Marion County","315","3150","MARION",3366,0,0,0,,3375,0,0,0,
"G4803170","1980","Texas","48","480","Martin County","317","3170","MARTIN",1901,42,0,0,,1989,49,0,0,
"G4803190","1980","Texas","48","480","Mason County","319","3190","MASON",1551,0,0,0,,1715,0,0,0,
"G4803210","1980","Texas","48","480","Matagorda County","321","3210","MATAGORDA",14242,2590,94,256,,13989,2959,67,222,
"G4803230","1980","Texas","48","480","Maverick County","323","3230","MAVERICK",12141,0,316,0,,13007,0,451,37,
"G4803250","1980","Texas","48","480","Medina County","325","3250","MEDINA",10347,75,48,0,,10574,54,48,0,
"G4803270","1980","Texas","48","480","Menard County","327","3270","MENARD",982,0,0,0,,1094,0,0,0,
"G4803290","1980","Texas","48","480","Midland County","329","3290","MIDLAND",33639,3422,144,123,,34834,3834,134,121,
"G4803310","1980","Texas","48","480","Milam County","331","3310","MILAM",8866,1289,32,0,,9410,1772,19,0,
"G4803330","1980","Texas","48","480","Mills County","333","3330","MILLS",2015,0,0,0,,2196,0,0,0,
"G4803350","1980","Texas","48","480","Mitchell County","335","3350","MITCHELL",3416,188,0,0,,3841,279,0,0,
"G4803370","1980","Texas","48","480","Montague County","337","3370","MONTAGUE",8182,0,41,14,,8970,0,81,17,
"G4803390","1980","Texas","48","480","Montgomery County","339","3390","MONTGOMERY",60371,2863,198,146,,60092,3266,236,162,
"G4803410","1980","Texas","48","480","Moore County","341","3410","MOORE",7663,12,82,64,,7709,26,92,62,
"G4803430","1980","Texas","48","480","Morris County","343","3430","MORRIS",5453,1521,48,0,,5805,1668,34,0,
"G4803450","1980","Texas","48","480","Motley County","345","3450","MOTLEY",874,38,0,0,,896,65,0,0,
"G4803470","1980","Texas","48","480","Nacogdoches County","347","3470","NACOGDOCHES",18405,3645,42,95,,19603,4323,56,172,
"G4803490","1980","Texas","48","480","Navarro County","349","3490","NAVARRO",12803,3209,63,59,,14339,3875,37,42,
"G4803510","1980","Texas","48","480","Newton County","351","3510","NEWTON",4923,1456,0,0,,5082,1728,0,0,
"G4803530","1980","Texas","48","480","Nolan County","353","3530","NOLAN",6796,378,16,0,,7859,450,15,0,
"G4803550","1980","Texas","48","480","Nueces County","355","3550","NUECES",108155,5682,460,593,,112064,6548,419,876,
"G4803570","1980","Texas","48","480","Ochiltree County","357","3570","OCHILTREE",4681,0,79,0,,4478,0,31,0,
"G4803590","1980","Texas","48","480","Oldham County","359","3590","OLDHAM",1283,0,0,0,,953,0,0,0,
"G4803610","1980","Texas","48","480","Orange County","361","3610","ORANGE",37607,3242,135,186,,38271,3601,139,155,
"G4803630","1980","Texas","48","480","Palo Pinto County","363","3630","PALO PINTO",10681,374,33,163,,11404,412,14,191,
"G4803650","1980","Texas","48","480","Panola County","365","3650","PANOLA",7822,1943,19,0,,8598,2182,13,0,
"G4803670","1980","Texas","48","480","Parker County","367","3670","PARKER",21143,193,138,35,,21881,193,52,105,
"G4803690","1980","Texas","48","480","Parmer County","369","3690","PARMER",4525,101,0,0,,4699,72,0,0,
"G4803710","1980","Texas","48","480","Pecos County","371","3710","PECOS",5880,43,19,29,,5836,26,16,24,
"G4803730","1980","Texas","48","480","Polk County","373","3730","POLK",9610,1795,327,21,,9879,2051,254,43,
"G4803750","1980","Texas","48","480","Potter County","375","3750","POTTER",39933,3862,349,842,,43733,4155,349,658,
"G4803770","1980","Texas","48","480","Presidio County","377","3770","PRESIDIO",2002,0,0,0,,2202,0,0,0,
"G4803790","1980","Texas","48","480","Rains County","379","3790","RAINS",2216,131,24,0,,2260,140,27,0,
"G4803810","1980","Texas","48","480","Randall County","381","3810","RANDALL",35370,286,105,264,,37083,266,100,267,
"G4803830","1980","Texas","48","480","Reagan County","383","3830","REAGAN",1664,102,0,0,,1601,61,0,0,
"G4803850","1980","Texas","48","480","Real County","385","3850","REAL",1144,0,0,0,,1225,0,0,0,
"G4803870","1980","Texas","48","480","Red River County","387","3870","RED RIVER",5987,1418,56,17,,6577,1841,70,24,
"G4803890","1980","Texas","48","480","Reeves County","389","3890","REEVES",5102,199,0,12,,5281,246,0,35,
"G4803910","1980","Texas","48","480","Refugio County","391","3910","REFUGIO",3863,333,0,0,,3892,415,0,0,
"G4803930","1980","Texas","48","480","Roberts County","393","3930","ROBERTS",581,0,0,0,,590,0,0,0,
"G4803950","1980","Texas","48","480","Robertson County","395","3950","ROBERTSON",4315,2114,0,0,,4695,2585,0,0,
"G4803970","1980","Texas","48","480","Rockwall County","397","3970","ROCKWALL",6726,354,0,0,,6825,394,0,0,
"G4803990","1980","Texas","48","480","Runnels County","399","3990","RUNNELS",4993,74,17,22,,5462,140,20,17,
"G4804010","1980","Texas","48","480","Rusk County","401","4010","RUSK",15326,4249,57,9,,16521,4764,57,52,
"G4804030","1980","Texas","48","480","Sabine County","403","4030","SABINE",3602,0,0,0,,3712,0,0,0,
"G4804050","1980","Texas","48","480","San Augustine County","405","4050","SAN AUGUSTINE",2959,1132,15,0,,3102,1469,41,0,
"G4804070","1980","Texas","48","480","San Jacinto County","407","4070","SAN JACINTO",4497,1139,0,0,,4462,1263,0,0,
"G4804090","1980","Texas","48","480","San Patricio County","409","4090","SAN PATRICIO",24438,285,60,28,,25476,339,66,23,
"G4804110","1980","Texas","48","480","San Saba County","411","4110","SAN SABA",2630,25,0,0,,2828,17,0,0,
"G4804130","1980","Texas","48","480","Schleicher County","413","4130","SCHLEICHER",1300,15,0,0,,1343,24,0,0,
"G4804150","1980","Texas","48","480","Scurry County","415","4150","SCURRY",7369,337,60,0,,7830,330,0,0,
"G4804170","1980","Texas","48","480","Shackelford County","417","4170","SHACKELFORD",1825,23,0,0,,1906,12,0,0,
"G4804190","1980","Texas","48","480","Shelby County","419","4190","SHELBY",8808,2250,0,0,,9326,2653,0,0,
"G4804210","1980","Texas","48","480","Sherman County","421","4210","SHERMAN",1451,0,0,0,,1487,0,0,0,
"G4804230","1980","Texas","48","480","Smith County","423","4230","SMITH",46702,13284,157,130,,50455,14833,176,242,
"G4804250","1980","Texas","48","480","Somervell County","425","4250","SOMERVELL",1961,0,41,0,,1972,0,29,0,
"G4804270","1980","Texas","48","480","Starr County","427","4270","STARR",11835,0,21,42,,12481,0,28,22,
"G4804290","1980","Texas","48","480","Stephens County","429","4290","STEPHENS",4348,172,0,14,,4868,152,0,41,
"G4804310","1980","Texas","48","480","Sterling County","431","4310","STERLING",538,0,0,0,,582,0,0,0,
"G4804330","1980","Texas","48","480","Stonewall County","433","4330","STONEWALL",1063,25,0,0,,1198,20,0,0,
"G4804350","1980","Texas","48","480","Sutton County","435","4350","SUTTON",2482,0,0,0,,2466,0,0,0,
"G4804370","1980","Texas","48","480","Swisher County","437","4370","SWISHER",3754,227,0,0,,4060,226,0,0,
"G4804390","1980","Texas","48","480","Tarrant County","439","4390","TARRANT",349869,47655,2244,3501,,364366,53070,2100,4394,
"G4804410","1980","Texas","48","480","Taylor County","441","4410","TAYLOR",46275,3442,180,334,,49246,3339,189,749,
"G4804430","1980","Texas","48","480","Terrell County","443","4430","TERRELL",756,0,0,0,,704,0,0,0,
"G4804450","1980","Texas","48","480","Terry County","445","4450","TERRY",6037,232,16,0,,6242,262,20,0,
"G4804470","1980","Texas","48","480","Throckmorton County","447","4470","THROCKMORTON",934,0,0,0,,1013,0,0,0,
"G4804490","1980","Texas","48","480","Titus County","449","4490","TITUS",8701,1336,0,24,,9339,1644,0,40,
"G4804510","1980","Texas","48","480","Tom Green County","451","4510","TOM GREEN",34347,1628,182,179,,37380,1778,244,257,
"G4804530","1980","Texas","48","480","Travis County","453","4530","TRAVIS",164954,21367,922,2325,,165202,23455,919,2493,
"G4804550","1980","Texas","48","480","Trinity County","455","4550","TRINITY",3610,915,0,0,,3837,994,0,0,
"G4804570","1980","Texas","48","480","Tyler County","457","4570","TYLER",6861,1084,29,0,,7167,1013,32,0,
"G4804590","1980","Texas","48","480","Upshur County","459","4590","UPSHUR",11698,2107,70,0,,12295,2301,56,0,
"G4804610","1980","Texas","48","480","Upton County","461","4610","UPTON",1806,54,0,0,,1823,54,0,0,
"G4804630","1980","Texas","48","480","Uvalde County","463","4630","UVALDE",8944,48,26,0,,9560,55,27,0,
"G4804650","1980","Texas","48","480","Val Verde County","465","4650","VAL VERDE",14939,340,59,80,,15280,242,29,87,
"G4804670","1980","Texas","48","480","Van Zandt County","467","4670","VAN ZANDT",14442,601,23,0,,15340,685,12,0,
"G4804690","1980","Texas","48","480","Victoria County","469","4690","VICTORIA",27361,2259,99,51,,27892,2530,113,91,
"G4804710","1980","Texas","48","480","Walker County","471","4710","WALKER",15992,6145,198,171,,13078,3983,55,151,
"G4804730","1980","Texas","48","480","Waller County","473","4730","WALLER",5438,4119,0,28,,5463,4207,0,23,
"G4804750","1980","Texas","48","480","Ward County","475","4750","WARD",5866,226,29,0,,5799,185,72,0,
"G4804770","1980","Texas","48","480","Washington County","477","4770","WASHINGTON",8191,2201,12,124,,8472,2659,19,86,
"G4804790","1980","Texas","48","480","Webb County","479","4790","WEBB",43274,27,76,23,,47447,30,57,57,
"G4804810","1980","Texas","48","480","Wharton County","481","4810","WHARTON",15205,3044,0,0,,15556,3635,0,0,
"G4804830","1980","Texas","48","480","Wheeler County","483","4830","WHEELER",3253,87,18,31,,3456,97,27,23,
"G4804850","1980","Texas","48","480","Wichita County","485","4850","WICHITA",51482,5307,326,713,,52852,5515,298,835,
"G4804870","1980","Texas","48","480","Wilbarger County","487","4870","WILBARGER",6427,660,104,26,,7114,675,45,40,
"G4804890","1980","Texas","48","480","Willacy County","489","4890","WILLACY",5896,46,0,0,,6197,66,0,0,
"G4804910","1980","Texas","48","480","Williamson County","491","4910","WILLIAMSON",32753,1947,64,240,,33401,2273,76,282,
"G4804930","1980","Texas","48","480","Wilson County","493","4930","WILSON",7456,78,37,0,,7332,91,34,0,
"G4804950","1980","Texas","48","480","Winkler County","495","4950","WINKLER",3944,138,0,0,,3874,103,0,0,
"G4804970","1980","Texas","48","480","Wise County","497","4970","WISE",12390,107,83,0,,12923,121,24,36,
"G4804990","1980","Texas","48","480","Wood County","499","4990","WOOD",10541,1262,39,15,,11440,1299,34,25,
"G4805010","1980","Texas","48","480","Yoakum County","501","5010","YOAKUM",3622,59,18,0,,3476,71,27,0,
"G4805030","1980","Texas","48","480","Young County","503","5030","YOUNG",8836,116,31,38,,9491,148,28,28,
"G4805050","1980","Texas","48","480","Zapata County","505","5050","ZAPATA",3156,0,0,0,,3030,0,0,0,
"G4805070","1980","Texas","48","480","Zavala County","507","5070","ZAVALA",4654,0,0,0,,4766,0,0,0,
"G4900010","1980","Utah","49","490","Beaver County","001","0010","BEAVER",2155,0,0,11,,2159,0,0,21,
"G4900030","1980","Utah","49","490","Box Elder County","003","0030","BOX ELDER",15298,29,570,203,,15499,11,688,202,
"G4900050","1980","Utah","49","490","Cache County","005","0050","CACHE",27640,206,78,422,,27994,58,108,357,
"G4900070","1980","Utah","49","490","Carbon County","007","0070","CARBON",10431,66,90,48,,10734,13,70,64,
"G4900090","1980","Utah","49","490","Daggett County","009","0090","DAGGETT",0,0,0,0,,0,0,0,0,
"G4900110","1980","Utah","49","490","Davis County","011","0110","DAVIS",69802,1564,415,1032,,68753,859,372,1104,
